,LogTime,Epc,Rssi,Reader,Ant,TimeStamp,EmitPower,Frequency,Latency
4553,2019-11-07-19:30:30,epc_91,-42,2xj6BqqmmTkptv2KxA,4,1573155030022,23.0,867500,128
4554,2019-11-07-19:30:30,epc_97,-46,2xj6BqqmmTkptv2KxA,4,1573155030022,23.0,867500,128
4555,2019-11-07-19:30:30,epc_94,-41,2xj6BqqmmTkptv2KxA,4,1573155030022,23.0,867500,128
4556,2019-11-07-19:30:30,epc_90,-66,2xj6BqqmmTkptv2KxA,1,1573155030081,23.0,866300,69
4557,2019-11-07-19:30:30,epc_105,-67,2xj6BqqmmTkptv2KxA,1,1573155030139,23.0,866300,11
4558,2019-11-07-19:30:30,epc_135,-73,2xj6BqqmmTkptv2KxA,1,1573155030139,23.0,865700,11
4559,2019-11-07-19:30:30,epc_90,-71,2xj6BqqmmTkptv2KxA,1,1573155030139,23.0,865700,11
4560,2019-11-07-19:30:30,epc_90,-52,2xj6BqqmmTkptv2KxA,3,1573155030181,23.0,867500,169
4561,2019-11-07-19:30:30,epc_102,-45,2xj6BqqmmTkptv2KxA,3,1573155030181,23.0,867500,169
4562,2019-11-07-19:30:30,epc_188,-67,2xj6BqqmmTkptv2KxA,3,1573155030181,23.0,867500,169
4563,2019-11-07-19:30:30,epc_105,-61,2xj6BqqmmTkptv2KxA,3,1573155030181,23.0,867500,169
4564,2019-11-07-19:30:30,epc_99,-52,2xj6BqqmmTkptv2KxA,3,1573155030181,23.0,867500,169
4565,2019-11-07-19:30:30,epc_93,-54,2xj6BqqmmTkptv2KxA,3,1573155030260,23.0,867500,90
4566,2019-11-07-19:30:30,epc_104,-56,2xj6BqqmmTkptv2KxA,3,1573155030260,23.0,867500,90
4567,2019-11-07-19:30:30,epc_92,-60,2xj6BqqmmTkptv2KxA,3,1573155030260,23.0,867500,90
4568,2019-11-07-19:30:30,epc_100,-50,2xj6BqqmmTkptv2KxA,3,1573155030260,23.0,867500,90
4569,2019-11-07-19:30:30,epc_91,-59,2xj6BqqmmTkptv2KxA,3,1573155030260,23.0,867500,90
4570,2019-11-07-19:30:30,epc_94,-40,2xj6BqqmmTkptv2KxA,3,1573155030260,23.0,867500,90
4571,2019-11-07-19:30:30,epc_105,-75,2xj6BqqmmTkptv2KxA,1,1573155030260,23.0,866900,90
4572,2019-11-07-19:30:30,epc_102,-68,2xj6BqqmmTkptv2KxA,1,1573155030260,23.0,866900,90
4573,2019-11-07-19:30:30,epc_93,-72,2xj6BqqmmTkptv2KxA,1,1573155030260,23.0,866900,90
4574,2019-11-07-19:30:30,epc_90,-67,2xj6BqqmmTkptv2KxA,1,1573155030260,23.0,866900,90
4575,2019-11-07-19:30:30,epc_90,-69,2xj6BqqmmTkptv2KxA,1,1573155030321,23.0,866300,29
4576,2019-11-07-19:30:30,epc_102,-50,2xj6BqqmmTkptv2KxA,4,1573155030321,23.0,865700,29
4577,2019-11-07-19:30:30,epc_96,-68,2xj6BqqmmTkptv2KxA,4,1573155030380,23.0,865700,170
4578,2019-11-07-19:30:30,epc_92,-59,2xj6BqqmmTkptv2KxA,4,1573155030380,23.0,865700,170
4579,2019-11-07-19:30:30,epc_97,-46,2xj6BqqmmTkptv2KxA,4,1573155030380,23.0,865700,170
4580,2019-11-07-19:30:30,epc_100,-55,2xj6BqqmmTkptv2KxA,4,1573155030380,23.0,865700,170
4581,2019-11-07-19:30:30,epc_99,-50,2xj6BqqmmTkptv2KxA,4,1573155030380,23.0,865700,170
4582,2019-11-07-19:30:30,epc_93,-63,2xj6BqqmmTkptv2KxA,4,1573155030380,23.0,865700,170
4583,2019-11-07-19:30:30,epc_104,-52,2xj6BqqmmTkptv2KxA,4,1573155030380,23.0,865700,170
4584,2019-11-07-19:30:30,epc_94,-39,2xj6BqqmmTkptv2KxA,4,1573155030380,23.0,865700,170
4585,2019-11-07-19:30:30,epc_91,-44,2xj6BqqmmTkptv2KxA,4,1573155030380,23.0,865700,170
4586,2019-11-07-19:30:30,epc_105,-44,2xj6BqqmmTkptv2KxA,4,1573155030380,23.0,865700,170
4587,2019-11-07-19:30:30,epc_90,-61,2xj6BqqmmTkptv2KxA,4,1573155030380,23.0,865700,170
4588,2019-11-07-19:30:30,epc_91,-74,2xj6BqqmmTkptv2KxA,1,1573155030441,23.0,866900,109
4589,2019-11-07-19:30:30,epc_99,-66,2xj6BqqmmTkptv2KxA,1,1573155030501,23.0,866900,49
4590,2019-11-07-19:30:30,epc_105,-65,2xj6BqqmmTkptv2KxA,1,1573155030501,23.0,866900,49
4591,2019-11-07-19:30:30,epc_100,-66,2xj6BqqmmTkptv2KxA,1,1573155030501,23.0,866900,49
4592,2019-11-07-19:30:30,epc_90,-65,2xj6BqqmmTkptv2KxA,1,1573155030501,23.0,866900,49
4593,2019-11-07-19:30:30,epc_97,-70,2xj6BqqmmTkptv2KxA,1,1573155030501,23.0,866300,49
4594,2019-11-07-19:30:30,epc_90,-69,2xj6BqqmmTkptv2KxA,1,1573155030501,23.0,866300,49
4595,2019-11-07-19:30:30,epc_172,-68,2xj6BqqmmTkptv2KxA,3,1573155030543,23.0,865700,7
4596,2019-11-07-19:30:30,epc_169,-71,2xj6BqqmmTkptv2KxA,3,1573155030543,23.0,865700,7
4597,2019-11-07-19:30:30,epc_157,-67,2xj6BqqmmTkptv2KxA,3,1573155030543,23.0,865700,7
4598,2019-11-07-19:30:30,epc_156,-75,2xj6BqqmmTkptv2KxA,3,1573155030543,23.0,865700,7
4599,2019-11-07-19:30:30,epc_90,-50,2xj6BqqmmTkptv2KxA,3,1573155030543,23.0,865700,7
4600,2019-11-07-19:30:30,epc_151,-71,2xj6BqqmmTkptv2KxA,3,1573155030543,23.0,865700,7
4601,2019-11-07-19:30:30,epc_149,-72,2xj6BqqmmTkptv2KxA,3,1573155030543,23.0,865700,7
